samples,eens_kwh,cvar_kwh,positive_scenarios
684,20.67979752906108,413.59595058122113,8
685,20.649608043617196,412.9921608723435,8
686,20.619506574165857,412.3901314833167,8
687,20.589492736357755,411.7898547271547,8
688,20.559566148078165,411.19132296156283,8
689,20.529726429430738,410.5945285886143,8
690,20.499973202721417,409.99946405442796,8
691,20.470306092442517,409.40612184884986,8
692,20.440724725256906,408.8144945051377,8
693,20.411228729982362,408.2245745996468,8
694,20.38181773757605,407.63635475152057,8
695,20.352491381119105,407.0498276223817,8
696,20.323249295801407,406.4649859160277,8
697,20.294091118906426,405.8818223781281,8
698,20.265016489796242,405.3003297959244,8
699,20.23602504989668,404.72050099793313,8
700,20.20711644268254,404.14232885365044,8
701,20.178290313663023,403.56580627326,8
702,20.149546310367207,402.9909262073437,8
703,20.1208840823297,402.4176816465935,8
704,20.09230328107639,401.8460656215274,8
705,20.063803560110323,401.2760712022061,8
706,20.0353845748977,400.70769149795365,8
707,20.007045982854,400.1409196570796,8
708,19.978787443330194,399.5757488666035,8
709,19.950608617599123,399.01217235198203,8
710,19.92250916884194,398.4501833768384,8
711,19.89448876213471,397.88977524269376,8
712,19.866547064435082,397.33094128870124,8
713,19.838683744569114,396.77367489138186,8
714,19.810898473218177,396.21796946436314,8
715,19.783190922905984,395.6638184581193,8
716,19.755560767985724,395.11121535971404,8
717,19.728007684627304,394.5601536925457,8
718,19.700531350804706,394.0106270160937,8
719,19.673131446283417,393.46262892566796,8
720,19.645807652608024,392.91615305216015,8
721,19.618559653089847,392.3711930617965,8
722,19.591387132794708,391.82774265589376,8
723,19.564289778530814,391.28579557061585,8
724,19.53726727883671,390.7453455767338,8
725,19.510319323969348,390.20638647938654,8
726,19.483445605892257,389.66891211784474,8
727,19.456645818263794,389.1329163652755,8
728,19.42991965642552,388.59839312851,8
729,19.40326681739064,388.06533634781243,8
730,19.37668699983257,387.53373999665104,8
731,19.350179904073567,387.00359808147095,8
732,19.323745232073467,386.474904641469,8
733,19.297382687418523,385.94765374837004,8
734,19.271091975310323,385.4218395062061,8
735,19.2448728025548,384.89745605109556,8
736,19.218724877551328,384.3744975510262,8
737,19.192647910281924,383.8529582056381,8
738,22.426100660825053,448.5220132165007,9
739,22.39575411053977,447.915082210795,9
740,22.36548957795796,447.3097915591587,9
741,22.335306731024144,446.7061346204825,9
742,22.305205239472897,446.1041047894576,9
743,22.27518477481681,445.5036954963358,9
744,22.24524501033453,444.90490020669023,9
745,22.215385621058914,444.3077124211778,9
746,22.185606283765267,443.71212567530495,9
747,22.15590667695969,443.1181335391935,9
748,22.1262864808675,442.5257296173496,9
749,22.096745377421747,441.9349075484346,9
750,22.067283050251852,441.3456610050366,9
751,22.03789918467229,440.7579836934454,9
752,22.008593467671396,440.1718693534275,9
753,21.97936558790025,439.58731175800466,9
754,21.95021523566166,439.0043047132328,9
755,21.921142102899193,438.4228420579834,9
756,21.892145883186362,437.84291766372684,9
757,21.86322627171584,437.26452543431634,9
758,21.83438296528877,436.68765930577507,9
759,21.805615662304202,436.1123132460837,9
760,21.776924062748538,435.53848125497035,9
761,21.748307868185137,434.9661573637024,9
762,21.71976678174395,434.39533563487856,9
763,21.691300508111258,433.82601016222475,9
764,21.66290875351949,433.2581750703894,9
765,21.63459122573711,432.6918245147418,9
766,21.606347634058604,432.1269526811717,9
767,21.57817768929451,431.5635537858898,9
768,21.550081103761574,431.0016220752311,9
769,21.52205759127294,430.4411518254584,9
770,21.49410686712843,429.88213734256817,9
771,21.466228648104916,429.32457296209793,9
772,21.43842265244675,428.76845304893453,9
773,21.41068859985626,428.21377199712487,9
774,21.383026211484353,427.6605242296867,9
775,21.355435209921147,427.1087041984226,9
776,21.327915319186715,426.5583063837339,9
777,21.300466264721866,426.0093252944369,9
778,21.273087773379036,425.46175546758036,9
779,21.24577957341321,424.9155914682638,9
780,21.218541394472936,424.3708278894583,9
781,21.19137296759141,423.8274593518278,9
782,21.16427402517761,423.28548050355175,9
783,21.137244301007524,422.7448860201501,9
784,21.11028353021542,422.20567060430807,9
785,21.08339144928521,421.6678289857038,9
786,21.056567796041843,421.13135592083654,9
787,21.029812309642807,420.59624619285574,9
788,21.003124730569656,420.06249461139276,9
789,20.976504800619633,419.5300960123922,9
790,20.94995226289733,418.9990452579462,9
791,20.923466861806435,418.46933723612835,9
792,20.89704834304153,417.94096686083014,9
793,20.870696453579935,417.4139290715984,9
794,20.844410941673665,416.8882188334729,9
795,20.81819155684137,416.36383113682706,9
796,20.792038049860416,415.84076099720795,9
797,20.76595017275896,415.3190034551788,9
798,20.739927678808133,414.7985535761623,9
799,20.713970322514253,414.2794064502847,9
800,20.688077859611113,413.76155719222186,9
801,20.662250047052297,413.2450009410456,9
802,20.636486643003604,412.7297328600717,9
803,20.610787406835477,412.21574813670924,9
804,20.585152099115536,411.7030419823103,9
805,20.559580481601106,411.19160963202177,9
806,20.534072317231875,410.68144634463715,9
807,20.50862737012254,410.17254740245045,9
808,20.483245405555557,409.6649081111108,9
809,20.457926189973907,409.15852379947773,9
810,20.43266949097394,408.6533898194784,9
811,20.407475077298262,408.1495015459649,9
812,20.38234271882868,407.6468543765733,9
813,20.357272186579202,407.14544373158367,9
814,20.332263252689053,406.6452650537807,9
815,20.307315690415816,406.14631380831594,9
816,20.282429274128543,405.6485854825704,9
817,20.25760377930097,405.15207558601895,9
818,20.232838982504756,404.6567796500948,9
819,20.208134661402795,404.16269322805556,9
820,20.183490594742548,403.6698118948506,9
821,20.15890656234944,403.1781312469884,9
822,20.134382345120304,402.68764690240573,9
823,20.109917725016878,402.1983545003372,9
824,20.085512485059333,401.7102497011863,9
825,20.061166409319867,401.223328186397,9
826,20.03687928291633,400.7375856583262,9
827,20.01265089200591,400.2530178401179,9
828,19.988481023778853,399.76962047557674,9
829,19.96436946645222,399.287389329044,9
830,19.94031600926372,398.8063201852741,9
831,19.916320442465572,398.32640884931106,9
832,19.892382557318378,397.8476511463672,9
833,19.868502146085103,397.3700429217017,9
834,19.844679002025046,396.8935800405006,9
835,19.820912919387894,396.4182583877575,9
836,19.797203693407763,395.9440738681549,9
837,19.77355112029736,395.4710224059468,9
838,19.749954997242114,394.99909994484193,9
839,19.726415122394386,394.52830244788737,9
840,19.702931294867724,394.0586258973542,9
841,19.679503314731143,393.59006629462243,9
842,19.656130983003433,393.1226196600683,9
843,19.632814101647558,392.6562820329508,9
844,19.609552473565035,392.19104947130035,9
845,19.586345902590402,391.72691805180773,9
846,19.563194193485685,391.2638838697133,9
847,19.540097151934933,390.80194303869837,9
848,19.517054584538784,390.3410916907754,9
849,19.494066298809056,389.8813259761808,9
850,19.4711321031634,389.4226420632677,9
851,19.448251806919963,388.96503613839894,9
852,19.425425220292123,388.50850440584213,9
853,19.402652154383222,388.0530430876641,9
854,19.37993242118137,387.598648423627,9
855,19.35726583355426,387.1453166710848,9
856,19.33465220524403,386.69304410488024,9
857,19.312091350862183,386.2418270172433,9
858,19.289583085884487,385.79166171768935,9
859,19.26712722664597,385.3425445329191,9
860,19.24472359033592,384.89447180671806,9
861,19.222371994992905,384.4474398998577,9
862,19.200072259499873,384.0014451899971,9
863,19.177824203579245,383.5564840715846,9
864,19.155627647788066,383.112552955761,9
865,19.133482413513168,382.66964827026305,9
866,19.111388322966384,382.22776645932737,9
867,19.089345199179803,381.7869039835957,9
868,19.067352866001023,381.34705732002016,9
869,19.04541114808848,380.9082229617693,9
870,19.02351987090677,380.47039741813506,9
871,19.00167886072203,380.0335772144403,9
872,18.97988794459735,379.5977588919467,9
873,18.95814695038819,379.16293900776344,9
874,18.93645570673786,378.72911413475686,9
875,18.914814043073015,378.29628086146005,9
876,18.89322178959919,377.86443579198345,9
877,18.87167877729634,377.4335755459265,9
878,18.850184837914455,377.0036967582887,9
879,18.828739803969157,376.57479607938285,9
880,18.807343508737375,376.1468701747471,9
881,18.785995786252997,375.7199157250596,9
882,18.764696471302596,375.2939294260516,9
883,18.743445399421166,374.86890798842296,9
884,18.722242406887883,374.4448481377574,9
885,18.701087330721908,374.0217466144378,9
886,18.679980008678204,373.5996001735638,9
887,18.658920279243393,373.17840558486756,9
888,18.63790798163163,372.7581596326323,9
889,18.61694295578053,372.33885911561026,9
890,18.596025042347065,371.92050084694097,9
891,18.57515408270358,371.50308165407125,9
892,18.554329918933732,371.08659837867435,9
893,18.533552393828543,370.6710478765705,9
894,18.512821350882426,370.2564270176482,9
895,18.492136634289263,369.8427326857849,9
896,18.471498088938493,369.42996177876955,9
897,18.450905560411247,369.01811120822464,9
898,18.430358894976493,368.6071778995295,9
899,18.409857939587198,368.1971587917436,9
900,18.389402541876546,367.78805083753053,9
901,18.36899255015415,367.3798510030827,9
902,18.348627813402317,366.97255626804605,9
903,18.328308181272302,366.5661636254457,9
904,18.30803350408063,366.1606700816123,9
905,18.287803632805403,365.75607265610773,9
906,18.26761841908266,365.35236838165287,9
907,18.247477715202745,364.94955430405463,9
908,18.227381374106706,364.5476274821338,9
909,18.207329249382717,364.146584987654,9
910,18.187321195262516,363.74642390524997,9
911,18.167357066617882,363.3471413323573,9
912,18.147436718957117,362.948734379142,9
913,18.127560008421565,362.55120016843097,9
914,18.107726791782156,362.1545358356428,9
915,18.087936926435944,361.75873852871854,9
916,18.068190270402717,361.363805408054,9
917,18.04848668232158,360.9697336464313,9
918,18.028826021447593,360.57652042895154,9
919,18.009208147648412,360.18416295296794,9
920,17.98963292140097,359.792658428019,9
921,17.970100203788153,359.40200407576276,9
922,17.950609856495543,359.0121971299105,9
923,17.931161741808115,358.623234836162,9
924,17.911755722607023,358.2351144521402,9
925,17.892391662366368,357.847833247327,9
926,17.87306942514999,357.46138850299945,9
927,17.853788875608295,357.0757775121656,9
928,18.27469235985393,365.49384719707825,10
929,18.255021001016626,365.10042002033225,10
930,18.235391946176826,364.70783892353614,10
931,18.215805059016592,364.31610118033154,10
932,18.196260203803053,363.92520407606077,10
933,18.17675724538526,363.5351449077049,10
934,18.157296049191057,363.1459209838208,10
935,18.13787648122401,362.7575296244798,10
936,18.118498408060308,362.3699681612058,10
937,18.099161696845727,361.9832339369142,10
938,18.079866215292586,361.59732430585143,10
939,18.060611831676727,361.21223663353425,10
940,18.041398414834518,360.82796829669,10
941,18.02222583415988,360.44451668319726,10
942,18.003093959601323,360.06187919202614,10
943,17.98400266165901,359.6800532331799,10
944,17.96495181138183,359.29903622763624,10
945,17.945941280364494,358.91882560728953,10
946,17.92697094074466,358.5394188148929,10
947,17.908040665200048,358.16081330400067,10
948,17.889150326945618,357.78300653891205,10
949,17.870299799730713,357.40599599461393,10
950,17.85148895783626,357.0297791567249,10
951,17.832717676071972,356.6543535214392,10
952,17.81398582977358,356.27971659547126,10
953,17.79529329480005,355.90586589600065,10
954,17.776639947530867,355.532798950617,10
955,17.758025664863297,355.1605132972656,10
956,17.739450324209674,354.7890064841931,10
957,17.72091380349472,354.4182760698941,10
958,22.887026296091395,457.7405259218275,11
959,22.86316078379099,457.2632156758193,11
960,22.839344991307872,456.786899826157,11
961,22.8155787634293,456.3115752685856,11
962,22.791861945587897,455.83723891175754,11
963,22.768194383858315,455.3638876771659,11
964,22.744575924953896,454.8915184990775,11
965,22.721006416223375,454.4201283244671,11
966,22.697485705647573,453.9497141129511,11
967,22.67401364183615,453.4802728367226,11
968,22.650590074024336,453.0118014804863,11
969,22.627214852069716,452.5442970413939,11
970,22.60388782644903,452.07775652898016,11
971,22.58060884825495,451.6121769650986,11
972,22.55737776919296,451.1475553838588,11
973,22.534194441578165,450.68388883156297,11
974,22.511058718332194,450.2211743666434,11
975,22.487970452980058,449.7594090596008,11
976,22.464929499647088,449.29858999294134,11
977,22.44193571305584,448.8387142611164,11
978,22.418988948523065,448.3797789704609,11
979,22.396089061956644,447.9217812391325,11
980,22.373235909852607,447.46471819705175,11
981,22.350429349292106,447.0085869858417,11
982,22.327669237938448,446.5533847587686,11
983,22.304955434034138,446.0991086806824,11
984,22.282287796397924,445.6457559279581,11
985,22.259666184421885,445.1933236884373,11
986,22.237090458068515,444.7418091613699,11
987,22.21456047786784,444.29120955735635,11
988,22.19207610491453,443.8415220982902,11
989,22.169637200865072,443.392744017301,11
990,22.147243627934905,442.94487255869774,11
991,22.124895248895616,442.4979049779119,11
992,22.102591927072133,442.0518385414423,11
993,22.080333526339935,441.6066705267983,11
994,22.05811991112229,441.1623982224454,11
995,22.035950946387494,440.7190189277495,11
996,22.01382649764614,440.27652995292243,11
997,21.991746430948403,439.83492861896764,11
998,21.969710612881318,439.394212257626,11
999,21.947718910566124,438.954378211322,11
1000,21.925771191655556,438.51542383311073,11
1001,21.903867324331227,438.0773464866241,11
1002,21.882007177300956,437.6401435460187,11
1003,21.860190619796168,437.203812395923,11
1004,21.83841752156928,436.7683504313852,11
1005,21.816687752891102,436.33375505782163,11
1006,21.795001184548266,435.90002369096493,11
1007,21.773357687840672,435.46715375681305,11
1008,21.751757134578924,435.0351426915781,11
1009,21.73019939708182,434.60398794163603,11
1010,21.70868434817382,434.173686963476,11
1011,21.687211861182547,433.74423722365054,11
1012,21.66578180993632,433.31563619872605,11
1013,21.644394068761656,432.88788137523267,11
1014,21.623048512480825,432.4609702496161,11
1015,21.601745016409414,432.0349003281879,11
1016,21.580483456353893,431.6096691270775,11
1017,21.5592637086092,431.1852741721836,11
1018,21.538085649956344,430.7617129991264,11
1019,21.516949157660015,430.33898315319993,11
1020,21.495854109466233,429.9170821893243,11
1021,21.474800383599955,429.49600767199877,11
1022,21.453787858762777,429.07575717525515,11
1023,21.432816414130553,428.6563282826107,11
1024,21.41188592935113,428.2377185870222,11
1025,21.390996284542005,427.8199256908398,11
1026,21.370147360288065,427.40294720576094,11
1027,21.349339037639297,426.98678075278553,11
1028,21.328571198108516,426.57142396216994,11
1029,21.30784372366915,426.15687447338263,11
1030,21.287156496752967,425.743129935059,11
1031,21.266509400247873,425.33018800495705,11
1032,21.245902317495695,424.91804634991354,11
1033,21.225335132289988,424.50670264579935,11
1034,21.204807728873845,424.0961545774765,11
1035,21.184319991937734,423.68639983875437,11
1036,21.163871806617333,423.2774361323463,11
1037,22.645481422526025,452.9096284505201,12
1038,22.62366496643496,452.4732993286987,12
1039,22.601890505447052,452.0378101089406,12
1040,22.580157918422582,451.60315836845126,12
1041,22.558467084687308,451.1693416937457,12
1042,22.536817884030217,450.736357680604,12
1043,22.51521019670133,450.3042039340262,12
1044,22.49364390340947,449.872878068189,12
1045,22.472118885320082,449.4423777064012,12
1046,22.450635024053046,449.0127004810605,12
1047,22.429192201680504,448.5838440336097,12
1048,22.407790300724702,448.1558060144936,12
1049,22.38642920415585,447.72858408311663,12
1050,22.365108795389986,447.3021759077993,12
1051,22.343828958286856,446.87657916573676,12
1052,22.322589577147802,446.4517915429556,12
1053,22.30139053671366,446.02781073427286,12
1054,22.2802317221627,445.60463444325364,12
1055,22.25911301910852,445.18226038216994,12
1056,22.238034313597996,444.76068627195957,12
1057,22.216995492109255,444.3399098421848,12
1058,22.195996441549607,443.91992883099175,12
1059,22.175037049253525,443.5007409850702,12
1060,22.154117202980643,443.0823440596125,12
1061,22.133236790913745,442.66473581827455,12
1062,22.112395701656762,442.247914033135,12
1063,22.091593824232817,441.831876484656,12
1064,22.07083104808222,441.4166209616441,12
1065,22.050107263060546,441.0021452612106,12
1066,22.029422359436662,440.5884471887329,12
1067,22.0087762278908,440.17552455781566,12
1068,21.988168759512625,439.76337519025213,12
1069,21.967599845799327,439.35199691598626,12
1070,21.947069378653723,438.9413875730741,12
1071,21.926577250382337,438.5315450076464,12
1072,21.90612335369355,438.1224670738706,12
1073,21.885707581695698,437.7141516339136,12
1074,21.865329827895234,437.3065965579044,12
1075,21.844989986194868,436.899799723897,12
1076,21.82468795089171,436.49375901783395,12
1077,21.80442361667547,436.08847233350906,12
1078,21.784196878626606,435.6839375725318,12
1079,21.764007632214536,435.2801526442904,12
1080,21.743855773295817,434.877115465916,12
1081,21.72374119811238,434.4748239622473,12
1082,21.703663803289725,434.0732760657942,12
1083,21.683623485835163,433.67246971670295,12
1084,21.663620143136054,433.2724028627208,12
1085,21.64365367295805,432.87307345916065,12
1086,21.623723973443354,432.4744794688668,12
1087,21.603830943109,432.07661886217966,12
1088,21.583974480845114,431.67948961690195,12
1089,21.564154485913207,431.28308971826385,12
1090,21.54437085794448,430.88741715888926,12
1091,21.524623496938116,430.492469938762,12
1092,21.504912303259598,430.09824606519163,12
1093,21.48523717763905,429.7047435527807,12
1094,21.465598021169544,429.31196042339064,12
1095,21.445994735305465,428.91989470610895,12
1096,21.42642722186084,428.5285444372165,12
1097,21.406895383007733,428.1379076601543,12
1098,21.387399121274573,427.74798242549116,12
1099,21.36793833954457,427.35876679089114,12
1100,21.348512941054075,426.9702588210812,12
1101,21.329122829390993,426.58245658781954,12
1102,21.30976790849318,426.19535816986325,12
1103,21.290448082646858,425.80896165293683,12
1104,21.27116325648504,425.4232651297005,12
1105,21.251913334985957,425.0382666997188,12
1106,21.232698223471502,424.65396446942975,12
1107,21.213517827605674,424.2703565521132,12
1108,21.194372053393035,423.8874410678604,12
1109,21.17526080717717,423.50521614354307,12
1110,21.156183995639175,423.12367991278313,12
1111,21.137141525796114,422.742830515922,12
1112,21.118133304999535,422.36266609999035,12
1113,21.099159240933947,421.98318481867864,12
1114,21.080219241615335,421.6043848323064,12
1115,21.06131321538967,421.2262643077931,12
1116,21.042441070931435,420.84882141862846,12
1117,21.023602717242152,420.4720543448427,12
1118,21.004798063648913,420.09596127297795,12
1119,20.986027019802933,419.72054039605837,12
1120,20.967289495678113,419.3457899135619,12
1121,20.94858540156957,418.971708031391,12
1122,20.929914648092232,418.59829296184427,12
1123,20.91127714617942,418.225542923588,12
1124,20.892672807081393,417.8534561416275,12
1125,20.874101542363988,417.48203084727936,12
1126,20.855563263907182,417.11126527814326,12
1127,20.837057883903714,416.74115767807393,12
1128,20.8185853148577,416.37170629715365,12
1129,20.800145469583246,416.00290939166456,12
1130,20.781738261203085,415.6347652240613,12
1131,20.7633636031472,415.26727206294373,12
1132,20.74502140915149,414.9004281830294,12
1133,20.726711593256386,414.53423186512737,12
1134,20.708434069805545,414.16868139611046,12
1135,20.69018875344448,413.80377506888925,12
1136,20.671975559119264,413.43951118238493,12
1137,20.653794402075185,413.07588804150333,12
1138,20.635645197855435,412.7129039571084,12
1139,20.617527862299813,412.35055724599584,12
1140,20.59944231154341,411.9888462308678,12
1141,20.581388462015326,411.6277692403061,12
1142,20.563366230437378,411.2673246087472,12
1143,20.545375533822824,410.9075106764561,12
1144,20.527416289475074,410.5483257895011,12
1145,20.50948841498645,410.18976829972866,12
1146,20.4915918282369,409.8318365647376,12
1147,20.473726447392753,409.47452894785465,12
1148,20.455892190905477,409.1178438181092,12
1149,20.438088977510432,408.76177955020825,12
1150,20.42031672622564,408.40633452451243,12
1151,20.402575356350553,408.05150712701067,12
1152,20.38486478746483,407.6972957492963,12
1153,20.367184939427133,407.3436987885423,12
1154,20.349535732373905,406.9907146474777,12
1155,20.33191708671817,406.63834173436305,12
1156,20.314328923148345,406.28657846296653,12
1157,20.296771162627042,405.93542325254043,12
1158,20.279243726389886,405.58487452779735,12
1159,20.261746535944337,405.23493071888635,12
1160,20.244279513068523,404.8855902613701,12
1161,20.226842579810064,404.53685159620096,12
1162,20.209435658484928,404.1887131696982,12
1163,20.192058671676257,403.8411734335248,12
1164,20.174711542233236,403.49423084466434,12
1165,20.157394193269944,403.14788386539857,12
1166,20.140106548164226,402.8021309632841,12
1167,20.122848530556542,402.45697061113054,12
1168,20.105620064348876,402.11240128697716,12
1169,20.088421073703582,401.76842147407126,12
1170,20.071251483042296,401.42502966084555,12
1171,20.05411121704482,401.08222434089606,12
1172,20.037000200648027,400.7400040129602,12
1173,20.019918359044745,400.3983671808945,12
1174,20.002865617682698,400.0573123536536,12
1175,19.98584190226339,399.71683804526754,12
1176,19.968847138741058,399.3769427748208,12
1177,19.95188125332157,399.037625066431,12
1178,19.934944172461364,398.6988834492269,12
1179,19.9180358228664,398.36071645732767,12
1180,19.90115613149109,398.02312262982144,12
1181,19.884305025537245,397.68610051074455,12
1182,19.867482432453034,397.3496486490603,12
1183,19.85068827993194,397.01376559863843,12
1184,19.83392249591173,396.6784499182342,12
1185,19.817185008573407,396.3437001714678,12
1186,19.800475746340208,396.0095149268038,12
1187,19.783794637876568,395.675892757531,12
1188,19.76714161208711,395.3428322417418,12
1189,19.75051659811563,395.0103319623123,12
1190,19.733919525344106,394.6783905068818,12
1191,19.717350323391678,394.3470064678332,12
1192,19.700808922113662,394.0161784422729,12
1193,19.684295251600574,393.68590503201114,12
1194,19.667809242177125,393.3561848435421,12
1195,19.651350824401245,393.02701648802457,12
1196,19.634919929063116,392.698398581262,12
1197,19.6185164871842,392.37032974368367,12
1198,19.602140430016266,392.042808600325,12
1199,19.585791689040438,391.71583378080845,12
1200,19.56947019596624,391.3894039193244,12
1201,19.55317588273063,391.06351765461227,12
1202,19.536908681497078,390.73817362994123,12
1203,19.520668524654603,390.4133704930917,12
1204,19.50445534481685,390.08910689633666,12
1205,19.48826907482115,389.76538149642266,12
1206,19.4721096477276,389.4421929545517,12
1207,19.53304754602185,390.6609509204367,13
1208,19.516877804675804,390.3375560935158,13
1209,19.500734812281532,390.0146962456303,13
1210,19.484618502519318,389.692370050386,13
1211,19.4685288092885,389.37057618576966,13
1212,19.45246566670658,389.0493133341312,13
1213,19.436429009108306,388.72858018216573,13
1214,19.42041877104479,388.4083754208954,13
1215,19.404434887282612,388.08869774565187,13
1216,19.38847729280294,387.7695458560584,13
1217,19.372545922800636,387.4509184560124,13
1218,19.356640712683394,387.1328142536675,13
1219,19.340761598070856,386.81523196141677,13
1220,19.324908514793748,386.4981702958746,13
1221,19.309081398893017,386.18162797786,13
1222,19.293280186618965,385.86560373237893,13
1223,19.277504814430394,385.55009628860756,13
1224,19.26175521899377,385.23510437987505,13
1225,19.246031337182345,384.92062674364655,13
1226,19.230333106075346,384.6066621215066,13
1227,19.21466046295711,384.29320925914186,13
1228,19.199013345316263,383.98026690632497,13
1229,19.183391690844893,383.66783381689754,13
1230,19.167795437437704,383.3559087487537,13
1231,19.152224523191204,383.04449046382376,13
1232,19.1366788864029,382.7335777280577,13
1233,19.121158465570456,382.4231693114088,13
1234,19.105663199390904,382.11326398781773,13
1235,19.090193026759817,381.803860535196,13
1236,19.074747886770528,381.49495773541025,13
1237,19.059327718713316,381.186554374266,13
1238,19.043932462074615,380.878649241492,13
1239,19.028562056536217,380.57124113072405,13
1240,19.013216441974496,380.26432883948956,13
1241,18.997895558459607,379.95791116919185,13
1242,18.98259934625473,379.6519869250942,13
1243,18.967327745815265,379.34655491630497,13
1244,18.95208069778808,379.0416139557613,13
1245,18.936858143010742,378.7371628602145,13
1246,18.921660022510732,378.4332004502143,13
1247,18.906486277504712,378.12972555009384,13
1248,18.891336849397735,377.82673698795435,13
1249,18.876211679782525,377.5242335956502,13
1250,18.861110710438698,377.2222142087736,13
1251,18.846033883332034,376.92067766664036,13
1252,18.830981140613716,376.619622812274,13
1253,18.815952424619613,376.3190484923919,13
1254,18.800947677869516,376.01895355739003,13
1255,18.785966843066433,375.7193368613283,13
1256,18.771009863095838,375.4201972619164,13
1257,18.756076681024958,375.12153362049884,13
1258,18.741167240102047,374.8233448020406,13
1259,18.72628148375566,374.52562967511284,13
1260,18.711419355593947,374.2283871118786,13
1261,18.696580799403943,373.9316159880786,13
1262,18.68176575915085,373.63531518301664,13
1263,18.666974178977334,373.33948357954637,13
1264,18.652206003202828,373.0441200640562,13
1265,18.637461176322827,372.74922352645615,13
1266,18.622739643008195,372.45479286016354,13
1267,18.60804134810448,372.16082696208923,13
1268,18.59336623663121,371.86732473262384,13
1269,18.578714253781225,371.5742850756241,13
1270,18.56408534491998,371.28170689839925,13
1271,18.549479455584873,370.98958911169717,13
1272,18.53489653148457,370.6979306296911,13
1273,18.52033651849833,370.4067303699663,13
1274,18.505799362675333,370.1159872535063,13
1275,18.49128501023402,369.82570020468006,13
1276,18.47679340756142,369.5358681512281,13
1277,18.46232450121251,369.24649002424985,13
1278,18.447878237909524,368.9575647581902,13
1279,18.43345456454134,368.66909129082643,13
1280,18.41905342816279,368.3810685632555,13
1281,18.404674775994046,368.0934955198806,13
1282,18.39031855541995,367.80637110839865,13
1283,18.37598471398938,367.51969427978725,13
1284,18.36167319941462,367.2334639882921,13
1285,18.34738395957072,366.94767919141407,13
1286,18.333116942494847,366.6623388498966,13
1287,18.318872096385682,366.37744192771333,13
1288,18.304649369602775,366.09298739205514,13
1289,18.29044871066592,365.8089742133181,13
1290,18.276270068254554,365.5254013650907,13
1291,18.262113391207105,365.24226782414183,13
1292,18.247978628520414,364.95957257040794,13
1293,18.23386572934909,364.6773145869814,13
1294,18.219774643004925,364.39549286009816,13
1295,18.205705318956273,364.11410637912513,13
1296,18.19165770682745,363.83315413654867,13
1297,18.177631756398128,363.5526351279623,13
1298,18.163627417602754,363.27254835205474,13
1299,18.149644640529925,362.99289281059816,13
1300,18.135683375421827,362.7136675084362,13
1301,18.121743572673616,362.434871453472,13
1302,18.10782518283285,362.15650365665675,13
1303,18.093928156598906,361.8785631319778,13
1304,18.08005244482237,361.60104889644714,13
1305,18.0661979985045,361.3239599700897,13
1306,18.05236476879661,361.0472953759319,13
1307,18.03855270699952,360.77105413999016,13
1308,18.024761764562978,360.4952352912592,13
1309,18.010991893085084,360.2198378617013,13
1310,17.997243044311734,359.9448608862344,13
1311,17.98351517013606,359.6703034027209,13
1312,17.969808222597845,359.3961644519566,13
1313,17.956122153882998,359.12244307765957,13
1314,17.942456916322964,358.84913832645896,13
1315,17.928812462394202,358.5762492478837,13
1316,17.91518874471761,358.3037748943519,13
1317,17.90158571605799,358.0317143211595,13
1318,17.8880033293235,357.7600665864697,13
1319,17.874441537565104,357.4888307513018,13
1320,17.86090029397604,357.2180058795205,13
1321,17.847379551891276,356.9475910378252,13
1322,17.83387926478697,356.67758529573905,13
1323,17.82039938627995,356.4079877255987,13
1324,17.80693987012717,356.1387974025431,13
1325,17.79350067022519,355.8700134045034,13
1326,17.78008174060963,355.6016348121924,13
1327,18.509593308546492,370.1918661709295,14
1328,18.49565536177801,369.91310723555983,14
1329,18.481738390098716,369.634767801974,14
1330,18.467842346196388,369.35684692392744,14
1331,18.45396718290097,369.0793436580191,14
1332,18.44011285318408,368.8022570636812,14
1333,18.426279310158435,368.52558620316836,14
1334,18.412466507077358,368.2493301415468,14
1335,18.39867439733423,367.97348794668426,14
1336,18.384902934461973,367.69805868923913,14
1337,18.37115207213253,367.4230414426503,14
1338,18.35742176415635,367.1484352831266,14
1339,18.343711964481848,366.87423928963665,14
1340,18.33002262719492,366.60045254389814,14
1341,18.316353706518417,366.32707413036803,14
1342,18.30270515681162,366.0541031362321,14
1343,18.289076932569767,365.78153865139495,14
1344,18.27546898842351,365.50937976846984,14
1345,18.261881279138436,365.2376255827684,14
1346,18.248313759614557,364.9662751922909,14
1347,18.234766384885816,364.695327697716,14
1348,18.22123911011958,364.42478220239127,14
1349,18.207731890616156,364.1546378123228,14
1350,18.194244681808293,363.88489363616554,14
1351,18.18077743926069,363.61554878521355,14
1352,18.167330118669522,363.3466023733901,14
1353,18.153902675861932,363.0780535172383,14
1354,18.140495066795566,362.809901335911,14
1355,18.127107247558076,362.5421449511612,14
1356,18.113739174366664,362.27478348733297,14
1357,18.10039080356757,362.0078160713511,14
1358,18.087062091635637,361.7412418327124,14
1359,18.073752995173802,361.4750599034757,14
1360,18.060463470912644,361.2092694182526,14
1361,18.047193475709914,360.943869514198,14
1362,18.033942966550068,360.67885933100104,14
1363,18.020711900543798,360.4142380108756,14
1364,18.007500234927562,360.1500046985509,14
1365,17.994307927063147,359.8861585412626,14
