samples,eens_kwh,cvar_kwh,positive_scenarios
1180,4.515625706158194,90.31251412316381,6
1181,4.511802145018348,90.23604290036688,6
1182,4.5079850535251005,90.15970107050192,6
1183,4.504174415271909,90.08348830543811,6
1184,4.500370213907659,90.00740427815307,6
1185,4.496572433136427,89.93144866272846,6
1186,4.4927810567172575,89.85562113434507,6
1187,4.488996068463915,89.77992136927821,6
1188,4.485217452244671,89.70434904489333,6
1189,4.481445191982058,89.6289038396411,6
1190,4.4776792716526606,89.55358543305312,6
1191,4.473919675286875,89.47839350573742,6
1192,4.470166386968681,89.40332773937355,6
1193,4.46641939083543,89.32838781670851,6
1194,4.4626786710776125,89.25357342155218,6
1195,4.458944211938633,89.17888423877257,6
1196,4.455215997714604,89.10431995429201,6
1197,4.451494012754108,89.02988025508209,6
1198,4.4477782414579865,88.95556482915963,6
1199,4.4440686682791215,88.88137336558236,6
1200,4.440365277722224,88.80730555444438,6
1201,4.4366680543436035,88.733361086872,6
1202,4.432976982750971,88.65953965501934,6
1203,4.429292047603215,88.5858409520642,6
1204,4.425613233610187,88.51226467220368,6
1205,4.421940525532505,88.43881051065003,6
1206,4.418273908181317,88.36547816362628,6
1207,4.414613366418116,88.29226732836224,6
1208,4.4109588851545265,88.21917770309044,6
1209,4.4073104493520825,88.14620898704155,6
1210,4.403668044022039,88.0733608804407,6
1211,4.400031654225159,88.0006330845031,6
1212,4.3964012650715105,87.92802530143011,6
1213,4.392776861720254,87.855537234405,6
1214,4.389158429379464,87.7831685875892,6
1215,4.385545953305899,87.71091906611788,6
1216,4.381939418804825,87.63878837609641,6
1217,4.378338811229803,87.56677622459598,6
1218,4.374744115982486,87.49488231964963,6
1219,4.371155318512443,87.4231063702488,6
1220,4.367572404316941,87.35144808633873,6
1221,4.36399535894076,87.27990717881512,6
1222,4.360424167975998,87.20848335951989,6
1223,5.22269873711275,104.45397474225489,7
1224,5.218431826379813,104.36863652759617,7
1225,5.214171882031747,104.28343764063486,7
1226,5.209918887021933,104.19837774043857,7
1227,5.205672824359323,104.11345648718637,7
1228,5.2014336771082155,104.0286735421642,7
1229,5.197201428388031,103.94402856776053,7
1230,5.192976061373082,103.85952122746154,7
1231,5.188757559292356,103.77515118584705,7
1232,5.184545905429294,103.69091810858579,7
1233,5.180341083121567,103.60682166243123,7
1234,5.1761430757608515,103.52286151521696,7
1235,5.171951866792623,103.43903733585238,7
1236,5.167767439715929,103.3553487943185,7
1237,5.163589778083178,103.27179556166345,7
1238,5.159418865499912,103.18837730999813,7
1239,5.15525468562461,103.1050937124921,7
1240,5.15109722216846,103.02194444336908,7
1241,5.146946458895156,102.93892917790305,7
1242,5.142802379620685,102.85604759241359,7
1243,5.138664968213107,102.77329936426206,7
1244,5.134534208592355,102.690684171847,7
1245,5.130410084730032,102.60820169460055,7
1246,5.1262925806491895,102.52585161298371,7
1247,5.12218168042413,102.4436336084825,7
1248,5.1180773681802005,102.36154736360392,7
1249,5.1139796280935865,102.27959256187164,7
1250,5.10988844439111,102.19776888782212,7
1251,5.105803801350033,102.11607602700056,7
1252,5.101725683297835,102.03451366595664,7
1253,5.097654074612044,101.95308149224078,7
1254,5.093588959720008,101.87177919440006,7
1255,5.089530323098718,101.79060646197428,7
1256,5.085478149274595,101.7095629854918,7
1257,5.081432422823301,101.62864845646595,7
1258,5.077393128369547,101.54786256739085,7
1259,5.073360250586887,101.46720501173766,7
1260,5.069333774197531,101.38667548395055,7
1261,5.065313683972157,101.30627367944305,7
1262,5.061299964729708,101.22599929459405,7
1263,5.057292601337206,101.14585202674401,7
1264,5.053291578709565,101.06583157419122,7
1265,5.049296881809399,100.98593763618788,7
1266,5.045308495646832,100.90616991293656,7
1267,5.041326405279314,100.82652810558619,7
1268,5.037350595811428,100.74701191622846,7
1269,5.033381052394713,100.66762104789417,7
1270,5.0294177602274726,100.58835520454936,7
1271,5.025460704554595,100.5092140910918,7
1272,5.021509870667367,100.43019741334723,7
1273,5.017565243903293,100.35130487806576,7
1274,5.013626809645912,100.27253619291812,7
1275,5.009694553324621,100.19389106649234,7
1276,5.005768460414491,100.11536920828974,7
1277,5.001848516436093,100.03697032872176,7
1278,4.997934706955313,99.95869413910619,7
1279,4.994027017583182,99.88054035166357,7
1280,4.990125433975696,99.80250867951382,7
1281,4.9862299418336375,99.72459883667267,7
1282,4.98234052690241,99.64681053804811,7
1283,4.9784571749718545,99.569143499437,7
1284,4.974579871876083,99.49159743752156,7
1285,4.9707086034933,99.41417206986591,7
1286,4.966843355745639,99.33686711491269,7
1287,4.9629841145989815,99.25968229197956,7
1288,4.959130866062804,99.18261732125599,7
1289,4.955283596189984,99.10567192379959,7
1290,4.951442291076658,99.0288458215331,7
1291,4.947606936862037,98.95213873724066,7
1292,4.943777519728242,98.87555039456474,7
1293,4.939954025900146,98.79908051800282,7
1294,4.936136441645201,98.72272883290394,7
1295,4.932324753273275,98.64649506546543,7
1296,4.928518947136489,98.5703789427297,7
1297,4.92471900962906,98.4943801925811,7
1298,4.9209249271871265,98.41849854374243,7
1299,4.9171366862885995,98.34273372577191,7
1300,4.913354273452992,98.26708546905977,7
1301,4.90957767524127,98.19155350482531,7
1302,4.905806878255676,98.11613756511343,7
1303,4.902041869139593,98.04083738279176,7
1304,4.89828263457737,97.9656526915473,7
1305,4.8945291612941695,97.8905832258833,7
1306,4.890781436055811,97.81562872111611,7
1307,4.8870394456686235,97.7407889133724,7
1308,4.883303176979272,97.66606353958535,7
1309,4.879572616874629,97.59145233749251,7
1310,4.8758477522815955,97.5169550456318,7
1311,4.872128570166964,97.44257140333919,7
1312,4.8684150575372644,97.3683011507452,7
1313,4.8647072014386055,97.29414402877202,7
1314,4.861004988956537,97.22009977913066,7
1315,4.857308407215887,97.14616814431766,7
1316,4.853617443380616,97.07234886761222,7
1317,4.849932084653675,96.99864169307341,7
1318,4.84625231827685,96.92504636553691,7
1319,4.842578131530622,96.85156263061235,7
1320,4.838909511734009,96.7781902346801,7
1321,4.835246446244428,96.70492892488849,7
1322,4.831588922457557,96.63177844915106,7
1323,4.827936927807172,96.55873855614335,7
1324,4.824290449765024,96.48580899530039,7
1325,4.820649475840671,96.41298951681334,7
1326,4.817013993581366,96.34027987162723,7
1327,4.813383990571884,96.26767981143762,7
1328,4.809759454434406,96.19518908868804,7
1329,4.806140372828359,96.1228074565671,7
1330,4.802526733450294,96.05053466900578,7
1331,4.798918524033725,95.97837048067443,7
1332,4.7953157323490165,95.90631464698025,7
1333,4.791718346203217,95.83436692406427,7
1334,4.7881263534399485,95.7625270687989,7
1335,4.784539741939243,95.69079483878478,7
1336,4.780958499617433,95.61916999234857,7
1337,4.777382614426994,95.54765228853981,7
1338,4.77381207435642,95.47624148712833,7
1339,4.770246867430088,95.40493734860166,7
1340,6.632184494096186,132.64368988192362,8
1341,6.627238793504019,132.54477587008026,8
1342,6.622300463553571,132.4460092710713,8
1343,6.6173694877802625,132.34738975560512,8
1344,6.61244584976852,132.24891699537025,8
1345,6.607529533151589,132.15059066303164,8
1346,6.602620521611359,132.05241043222705,8
1347,6.597718798878168,131.95437597756322,8
1348,6.592824348730633,131.85648697461252,8
1349,6.587937154995473,131.75874309990934,8
1350,6.5830572015473265,131.66114403094645,8
1351,6.578184472308578,131.56368944617148,8
1352,6.573318951249177,131.4663790249834,8
1353,6.568460622386468,131.3692124477292,8
1354,6.563609469785002,131.2721893956999,8
1355,6.558765477556376,131.1753095511274,8
1356,6.553928629859064,131.07857259718116,8
1357,6.549098910898222,130.98197821796435,8
1358,6.544276304925545,130.88552609851078,8
1359,6.539460796239066,130.7892159247812,8
1360,6.534652369183007,130.69304738366003,8
1361,6.529851008147604,130.59702016295196,8
1362,6.525056697568937,130.50113395137862,8
1363,6.520269421928754,130.40538843857496,8
1364,6.515489165754316,130.30978331508618,8
1365,6.510715913618235,130.21431827236458,8
1366,6.50594965013828,130.11899300276548,8
1367,6.501190359977241,130.0238071995447,8
1368,6.496438027842756,129.928760556855,8
1369,6.491692638487137,129.83385276974263,8
1370,6.48695417670722,129.7390835341443,8
1371,6.482222627344195,129.6444525468838,8
1372,6.477497975283447,129.54995950566882,8
1373,6.4727802054544,129.4556041090879,8
1374,6.468069302830341,129.36138605660673,8
1375,6.463365252428282,129.26730504856556,8
1376,6.458668039308788,129.17336078617564,8
1377,6.453977648575809,129.07955297151608,8
1378,6.449294065376552,128.98588130753095,8
1379,6.444617274901299,128.89234549802586,8
1380,6.439947262383253,128.79894524766493,8
1381,6.4352840130984,128.70568026196787,8
1382,6.430627512365334,128.6125502473066,8
1383,6.4259777455451115,128.51955491090212,8
1384,6.421334698041106,128.42669396082204,8
1385,6.416698355298838,128.33396710597663,8
1386,6.412068702805836,128.2413740561166,8
1387,6.407445726091485,128.14891452182957,8
1388,6.402829410726866,128.0565882145372,8
1389,6.398219742324615,127.96439484649216,8
1390,6.39361670653877,127.87233413077533,8
1391,6.389020289064623,127.78040578129236,8
1392,6.38443047563857,127.6886095127713,8
1393,6.379847252037969,127.59694504075927,8
1394,6.375270604080983,127.50541208161955,8
1395,6.370700517626444,127.41401035252879,8
1396,6.366136978573703,127.32273957147395,8
1397,6.361579972862485,127.23159945724956,8
1398,6.35702948647274,127.14058972945467,8
1399,6.352485505424511,127.0497101084901,8
1400,6.347948015777778,126.95896031555549,8
1401,6.343417003632327,126.86834007264643,8
1402,6.338892455127596,126.7778491025518,8
1403,6.334374356442545,126.68748712885078,8
1404,6.329862693795503,126.59725387590996,8
1405,6.325357453444049,126.50714906888088,8
1406,6.320858621684843,126.41717243369676,8
1407,6.316366184853511,126.3273236970701,8
1408,6.311880129324495,126.23760258648976,8
1409,6.307400441510923,126.14800883021833,8
1410,6.302927107864462,126.05854215728911,8
1411,6.298460114875187,125.96920229750363,8
1412,6.2939994490714515,125.87998898142892,8
1413,6.289545097019738,125.79090194039468,8
1414,6.285097045324534,125.70194090649056,8
1415,6.280655280628192,125.61310561256371,8
1416,6.276219789610797,125.52439579221581,8
1417,6.271790558990043,125.43581117980075,8
1418,6.26736757552108,125.34735151042146,8
1419,6.262950825996399,125.25901651992787,8
1420,6.258540297245698,125.17080594491384,8
1421,6.254135976135743,125.08271952271475,8
1422,6.249737849570247,124.99475699140483,8
1423,6.2453459044897315,124.90691808979452,8
1424,6.240960127871412,124.81920255742811,8
1425,6.2365805067290445,124.73161013458078,8
1426,6.232207028112827,124.64414056225642,8
1427,6.227839679109245,124.5567935821848,8
1428,6.223478446840959,124.46956893681909,8
1429,6.219123318466684,124.38246636933359,8
1430,6.214774281181043,124.29548562362075,8
1431,6.210431322214459,124.20862644428908,8
1432,6.2060944288330235,124.12188857666035,8
1433,6.201763588338375,124.0352717667674,8
1434,6.197438788067566,123.94877576135121,8
1435,6.193120015392955,123.862400307859,8
1436,6.18880725772207,123.77614515444128,8
1437,6.184500502497488,123.69001004994966,8
1438,6.180199737196725,123.60399474393438,8
1439,6.175904949332099,123.51809898664189,8
1440,6.171616126450617,123.43232252901225,8
1441,6.167333256133858,123.34666512267708,8
1442,6.163056325997845,123.26112651995679,8
1443,6.158785323692921,123.17570647385831,8
1444,6.154520236903663,123.09040473807315,8
1445,6.150261053348712,123.00522106697413,8
1446,6.146007760780699,122.92015521561387,8
1447,6.141760346986099,122.83520693972184,8
1448,6.137518799785145,122.75037599570277,8
1449,6.133283107031668,122.66566214063324,8
1450,6.129053256613027,122.58106513226042,8
1451,6.124829236449958,122.49658472899905,8
1452,6.120611034496481,122.41222068992953,8
1453,6.116398638739775,122.32797277479537,8
1454,6.112192037200062,122.24384074400113,8
1455,6.107991217930509,122.15982435861008,8
1456,6.103796169017095,122.0759233803418,8
1457,6.099606878578511,121.99213757157013,8
1458,6.095423334766043,121.90846669532074,8
1459,6.09124552576346,121.82491051526911,8
1460,6.087073439786912,121.74146879573811,8
1461,6.082907065084797,121.65814130169582,8
1462,6.078746389937681,121.5749277987535,8
1463,6.074591402658163,121.49182805316313,8
1464,6.070442091590772,121.40884183181532,8
1465,6.06629844511187,121.32596890223729,8
1466,6.062160451629529,121.24320903259049,8
1467,6.05802809958343,121.16056199166847,8
1468,6.053901377444751,121.0780275488949,8
1469,6.049780273716058,120.99560547432104,8
1470,6.045664776931217,120.91329553862424,8
1471,6.041554875655262,120.83109751310515,8
1472,6.0374505584843,120.7490111696859,8
1473,6.033351814045412,120.66703628090809,8
1474,6.029258630996534,120.58517261993055,8
1475,6.0251709980263675,120.50341996052725,8
1476,6.021088903854261,120.42177807708514,8
1477,6.0170123372301205,120.3402467446023,8
1478,6.0129412869342955,120.25882573868581,8
1479,6.008875741777477,120.17751483554946,8
1480,6.004815690600601,120.09631381201191,8
1481,6.00076112227474,120.0152224454947,8
1482,5.996712025701002,119.93424051401993,8
1483,5.992668389810445,119.8533677962088,8
1484,5.988630203563943,119.77260407127878,8
1485,5.984597455952116,119.69194911904223,8
1486,5.980570135995217,119.6114027199042,8
1487,5.976548232743035,119.5309646548606,8
1488,5.972531735274791,119.45063470549572,8
1489,5.968520632699052,119.37041265398094,8
1490,5.964514914153617,119.29029828307223,8
1491,5.960514568805427,119.21029137610843,8
1492,5.956519585850462,119.13039171700915,8
1493,5.952529954513658,119.05059909027307,8
1494,5.94854566404879,118.97091328097571,8
1495,5.9445667037383885,118.89133407476764,8
1496,5.940593062893643,118.81186125787275,8
1497,5.9366247308543,118.73249461708589,8
1498,5.932661696988578,118.65323393977143,8
1499,5.9287039506930554,118.57407901386102,8
1500,5.924751481392592,118.49502962785172,8
1501,5.920804278540232,118.41608557080454,8
1502,5.916862331617104,118.337246632342,8
1503,5.912925630132328,118.25851260264646,8
1504,5.908994163622932,118.17988327245851,8
1505,5.905067921653744,118.1013584330748,8
1506,5.901146893817323,118.02293787634636,8
1507,5.897231069733834,117.9446213946766,8
1508,5.893320439050988,117.86640878101964,8
1509,5.889414991443931,117.78829982887851,8
1510,5.885514716615161,117.71029433230309,8
1511,5.8816196042944355,117.63239208588858,8
1512,5.877729644238684,117.55459288477358,8
1513,5.873844826231917,117.47689652463824,8
1514,5.869965140085133,117.39930280170256,8
1515,5.866090575636231,117.32181151272454,8
1516,5.8622211227499275,117.24442245499844,8
1517,6.013538782597231,120.27077565194452,9
1518,6.009577294598155,120.191545891963,9
1519,6.005621022514814,120.11242045029618,9
1520,6.001669956052631,120.03339912105253,9
1521,5.997724084944114,119.95448169888218,9
1522,5.993783398948751,119.87566797897492,9
1523,5.989847887852923,119.79695775705835,9
1524,5.985917541469817,119.71835082939621,9
1525,5.981992349639345,119.63984699278681,9
1526,5.978072302228048,119.56144604456085,9
1527,5.9741573891290125,119.48314778258015,9
1528,5.970247600261781,119.40495200523551,9
1529,5.966342925572272,119.32685851144534,9
1530,5.962443355032679,119.24886710065348,9
1531,5.958548878641411,119.17097757282812,9
1532,5.954659486422979,119.09318972845945,9
1533,5.95077516842792,119.01550336855827,9
1534,5.946895914732726,118.93791829465441,9
1535,5.943021715439742,118.86043430879472,9
1536,5.939152560677084,118.78305121354158,9
1537,5.935288440598569,118.7057688119713,9
1538,5.931429345383615,118.62858690767219,9
1539,5.927575265237167,118.55150530474323,9
1540,5.92372619038961,118.47452380779208,9
1541,5.9198821110966895,118.39764222193371,9
1542,5.91604301763943,118.32086035278847,9
1543,5.912208900324045,118.24417800648078,9
1544,5.908379749481867,118.16759498963725,9
1545,5.904555555469257,118.09111110938503,9
1546,5.90073630866753,118.0147261733505,9
1547,5.8969219994828705,117.93843998965731,9
1548,5.8931126183462545,117.86225236692495,9
1549,5.889308155713362,117.78616311426714,9
1550,5.885508602064518,117.71017204129024,9
1551,5.8817139479045775,117.63427895809143,9
1552,5.877924183762886,117.55848367525762,9
1553,5.874139300193175,117.48278600386341,9
1554,5.870359287773489,117.40718575546968,9
1555,5.866584137106109,117.33168274212208,9
1556,5.86281383881748,117.25627677634951,9
1557,5.859048383558125,117.18096767116238,9
1558,5.855287762002568,117.10575524005124,9
1559,5.851531964849263,117.03063929698514,9
1560,5.847780982820512,116.95561965641014,9
1561,5.844034806662398,116.88069613324785,9
1562,5.840293427144686,116.80586854289363,9
1563,5.836556835060778,116.73113670121545,9
1564,5.832825021227624,116.65650042455238,9
1565,5.829097976485625,116.5819595297124,9
1566,5.825375691698597,116.50751383397183,9
1567,5.821658157753669,116.43316315507329,9
1568,5.817945365561226,116.35890731122441,9
1569,5.814237306054813,116.28474612109618,9
1570,5.8105339701910825,116.21067940382154,9
1571,5.806835348949714,116.13670697899416,9
1572,5.803141433333332,116.06282866666652,9
1573,5.799452214367452,115.98904428734897,9
1574,5.7957676831003795,115.91535366200749,9
1575,5.792087830603175,115.8417566120634,9
1576,5.788412647969543,115.76825295939076,9
1577,5.784742126315789,115.69484252631568,9
1578,5.781076256780736,115.6215251356146,9
1579,5.777415030525651,115.54830061051291,9
1580,5.773758438734179,115.47516877468345,9
1581,5.770106472612273,115.40212945224535,9
1582,5.766459123388117,115.32918246776224,9
1583,5.7628163823120655,115.25632764624123,9
1584,5.759178240656568,115.18356481313124,9
1585,5.755544689716091,115.11089379432174,9
1586,5.751915720807061,115.0383144161411,9
1587,5.7482913252678,114.9658265053559,9
1588,5.74467149445844,114.8934298891687,9
1589,5.741056219760855,114.82112439521703,9
1590,5.737445492578616,114.74890985157222,9
1591,5.733839304336897,114.67678608673782,9
1592,5.730237646482412,114.60475292964816,9
1593,5.726640510483367,114.53281020966725,9
1594,5.7230478878293605,114.4609577565871,9
1595,5.719459770031348,114.38919540062689,9
1596,5.715876148621556,114.31752297243104,9
1597,5.712297015153412,114.24594030306814,9
1598,5.7087223612015014,114.17444722402995,9
1599,5.705152178361477,114.10304356722943,9
1600,5.701586458250002,114.03172916499994,9
1601,5.698025192504685,113.9605038500936,9
1602,5.694468372784021,113.88936745568034,9
1603,5.690915990767311,113.81831981534613,9
1604,5.687368038154611,113.74736076309212,9
1605,5.683824506666664,113.67649013333319,9
1606,5.680285388044832,113.60570776089655,9
1607,5.676750674051027,113.53501348102043,9
1608,5.673220356467664,113.46440712935319,9
1609,5.669694427097577,113.39388854195143,9
1610,5.666172877763977,113.32345755527945,9
1611,5.662655700310366,113.25311400620723,9
1612,5.659142886600499,113.18285773200984,9
1613,5.6556344285182885,113.1126885703657,9
1614,5.652130317967783,113.04260635935559,9
1615,5.648630546873066,112.97261093746123,9
1616,5.64513510717822,112.9027021435643,9
1617,5.641643990847248,112.83287981694485,9
1618,5.638157189864032,112.76314379728052,9
1619,5.634674696232244,112.69349392464477,9
1620,5.6311965019753085,112.62393003950605,9
1621,5.627722599136336,112.55445198272665,9
1622,5.624252979778053,112.48505959556097,9
1623,5.620787635982749,112.41575271965488,9
1624,5.617326559852218,112.34653119704424,9
1625,5.613869743507692,112.27739487015376,9
1626,5.610417179089791,112.2083435817957,9
1627,5.606968858758452,112.13937717516895,9
1628,5.603524774692875,112.0704954938574,9
1629,5.600084919091467,112.00169838182926,9
1630,5.5966492841717805,111.93298568343549,9
1631,5.593217862170449,111.86435724340888,9
1632,5.589790645343139,111.7958129068627,9
1633,5.586367625964485,111.7273525192896,9
1634,5.582948796328031,111.65897592656053,9
1635,5.579534148746179,111.59068297492348,9
1636,5.576123675550122,111.52247351100235,9
1637,5.572717369089796,111.45434738179583,9
1638,5.569315221733823,111.38630443467636,9
1639,5.565917225869432,111.31834451738852,9
1640,5.56252337390244,111.25046747804872,9
1641,5.559133658257161,111.18267316514314,9
1642,5.555748071376373,111.11496142752736,9
1643,5.552366605721241,111.04733211442475,9
1644,5.54898925377129,110.9797850754257,9
1645,5.545616008024315,110.91232016048619,9
1646,5.542246860996354,110.84493721992699,9
1647,5.538881805221617,110.77763610443222,9
1648,5.535520833252428,110.71041666504848,9
1649,5.53216393765919,110.64327875318371,9
1650,5.528811111030302,110.57622222060597,9
1651,5.525462345972139,110.50924691944269,9
1652,5.522117635108959,110.44235270217908,9
1653,5.518776971082879,110.37553942165749,9
1654,5.515440346553811,110.30880693107609,9
1655,5.512107754199397,110.24215508398784,9
1656,5.5087791867149765,110.17558373429945,9
1657,5.5054546368135195,110.10909273627027,9
1658,5.502134097225575,110.04268194451141,9
1659,5.498817560699217,109.97635121398426,9
1660,5.4955050199999995,109.91010039999989,9
1661,5.492196467910897,109.84392935821785,9
1662,5.488891897232249,109.77783794464489,9
1663,5.485591300781721,109.71182601563432,9
1664,5.482294671394233,109.64589342788456,9
1665,5.4790020019219225,109.58004003843837,9
1666,5.475713285234095,109.51426570468178,9
1667,5.4724285142171585,109.44857028434308,9
1668,5.469147681774582,109.38295363549155,9
1669,5.465870780826842,109.31741561653675,9
1670,5.462597804311377,109.25195608622742,9
1671,5.4593287451825265,109.18657490365044,9
1672,5.456063596411484,109.1212719282296,9
1673,5.452802350986253,109.05604701972494,9
1674,5.4495450019115905,108.99090003823171,9
1675,5.446291542208957,108.92583084417906,9
1676,5.443041964916468,108.86083929832924,9
1677,5.439796263088851,108.79592526177693,9
1678,5.43655442979738,108.7310885959475,9
1679,8.092422076533651,161.84844153067286,10
1680,8.087605158630954,161.75210317261892,10
1681,8.082793971743012,161.65587943486008,10
1682,8.07798850564804,161.5597701129607,10
1683,8.073188750148542,161.4637750029707,10
1684,8.068394695071259,161.36789390142502,10
1685,8.063606330267062,161.27212660534104,10
1686,8.058823645610914,161.17647291221817,10
1687,8.05404663100178,161.08093262003547,10
1688,8.049275276362561,160.98550552725106,10
1689,8.044509571640024,160.89019143280038,10
1690,8.039749506804736,160.79499013609455,10
1691,8.034995071850979,160.6999014370194,10
1692,8.030246256796692,160.6049251359337,10
1693,8.025503051683403,160.5100610336679,10
1694,8.020765446576151,160.4153089315229,10
1695,8.016033431563422,160.3206686312683,10
1696,8.011306996757076,160.22613993514133,10
1697,8.00658613229228,160.13172264584546,10
1698,8.001870828327444,160.03741656654873,10
1699,7.9971610750441435,159.94322150088274,10
1700,7.9924568626470585,159.84913725294103,10
1701,7.987758181363906,159.75516362727797,10
1702,7.983065021445359,159.66130042890705,10
1703,7.978377373165003,159.56754746329992,10
1704,7.973695226819251,159.47390453638488,10
1705,7.969018572727275,159.38037145454535,10
1706,7.964347401230949,159.28694802461885,10
1707,7.959681702694786,159.19363405389558,10
1708,7.955021467505857,159.10042935011697,10
1709,7.950366686073728,159.0073337214744,10
1710,7.945717348830411,158.91434697660807,10
1711,7.941073446230276,158.8214689246054,10
1712,7.936434968750001,158.72869937499988,10
1713,7.9318019068885,158.63603813776984,10
1714,7.927174251166862,158.54348502333713,10
1715,7.922551992128282,158.4510398425655,10
1716,7.9179351203379955,158.35870240675982,10
1717,7.913323626383228,158.26647252766443,10
1718,7.908717500873108,158.17435001746202,10
1719,7.904116734438629,158.08233468877242,10
1720,7.8995213177325585,157.99042635465102,10
1721,7.894931241429402,157.89862482858788,10
1722,7.890346496225318,157.80692992450622,10
1723,7.885767072838073,157.71534145676134,10
1724,7.88119296200696,157.62385924013904,10
1725,7.876624154492756,157.532483089855,10
1726,7.872060641077636,157.44121282155257,10
1727,7.867502412565144,157.35004825130272,10
1728,7.862949459780092,157.25898919560174,10
1729,7.85840177356854,157.16803547137064,10
1730,7.853859344797687,157.07718689595362,10
1731,7.849322164355865,156.98644328711717,10
1732,7.844790223152427,156.8958044630484,10
1733,7.8402635121177155,156.80527024235417,10
1734,7.835742022203,156.7148404440599,10
1735,7.831225744380406,156.62451488760797,10
1736,7.826714669642858,156.53429339285702,10
1737,7.822208789004033,156.4441757800805,10
1738,7.8177080934982754,156.35416186996537,10
1739,7.813212574180566,156.26425148361116,10
1740,7.808722222126438,156.1744444425286,10
1741,7.8042370284319365,156.08474056863858,10
1742,7.799756984213548,155.99513968427084,10
1743,7.795282080608146,155.90564161216278,10
1744,7.790812308772937,155.8162461754586,10
1745,7.786347659885388,155.72695319770762,10
1746,7.781888125143185,155.63776250286355,10
1747,7.7774336957641665,155.5486739152832,10
1748,7.772984362986271,155.45968725972529,10
1749,7.76854011806747,155.37080236134926,10
1750,7.764100952285713,155.28201904571412,10
1751,7.7596668569388925,155.19333713877774,10
1752,7.755237823344749,155.10475646689486,10
1753,7.750813842840844,155.01627685681672,10
1754,7.746394906784493,154.92789813568973,10
1755,7.741981006552707,154.839620131054,10
1756,7.737572133542141,154.7514426708427,10
1757,7.733168279169037,154.6633655833806,10
1758,7.72876943486917,154.57538869738326,10
1759,7.724375592097781,154.48751184195547,10
1760,7.719986742329545,154.39973484659077,10
1761,7.715602877058488,154.31205754116962,10
1762,7.711223987797958,154.224479755959,10
1763,7.706850066080545,154.13700132161077,10
1764,7.702481103458049,154.04962206916082,10
1765,7.698117091501418,153.96234183002818,10
1766,7.693758021800681,153.87516043601346,10
1767,7.6894038859649125,153.7880777192981,10
1768,7.6850546756221725,153.70109351244335,10
1769,7.680710382419447,153.61420764838883,10
1770,7.676370998022598,153.52741996045182,10
1771,7.67203651411632,153.44073028232626,10
1772,7.667706922404063,153.35413844808113,10
1773,7.66338221460801,153.2676442921601,10
1774,7.659062382468997,153.1812476493798,10
1775,7.6547474177464805,153.0949483549295,10
1776,7.650437312218469,153.00874624436923,10
1777,7.646132057681487,152.9226411536296,10
1778,7.641831645950504,152.83663291900996,10
1779,7.637536068858912,152.7507213771781,10
1780,7.633245318258427,152.66490636516838,10
1781,7.628959386019092,152.57918772038175,10
1782,7.624678264029182,152.49356528058348,10
1783,7.6204019441951765,152.40803888390343,10
1784,7.616130418441704,152.32260836883398,10
1785,7.611863678711485,152.23727357422956,10
1786,7.607601716965286,152.15203433930557,10
1787,7.603344525181871,152.06689050363727,10
1788,7.599092095357943,151.98184190715875,10
1789,7.594844419508105,151.89688839016193,10
1790,7.590601489664804,151.81202979329595,10
1791,7.586363297878282,151.7272659575655,10
1792,7.58212983621652,151.64259672433028,10
1793,7.577901096765196,151.5580219353038,10
1794,7.573677071627646,151.4735414325528,10
1795,7.569457752924792,151.3891550584957,10
1796,7.565243132795102,151.30486265590193,10
1797,7.561033203394548,151.22066406789082,10
1798,7.556827956896552,151.1365591379309,10
1799,7.552627385491942,151.0525477098387,10
1800,7.548431481388889,150.96862962777763,10
1801,7.54424023681288,150.88480473625745,10
1802,7.540053644006658,150.80107288013303,10
1803,7.5358716952301705,150.71743390460324,10
1804,7.531694382760533,150.63388765521051,10
1805,7.527521698891966,150.5504339778392,10
1806,7.52335363593577,150.46707271871526,10
1807,7.519190186220255,150.383803724405,10
1808,7.51503134209071,150.30062684181408,10
1809,7.5108770959093425,150.2175419181867,10
1810,7.506727440055248,150.13454880110487,10
1811,7.502582366924353,150.05164733848693,10
1812,7.498441868929358,149.96883737858707,10
1813,7.494305938499721,149.8861187699943,10
1814,7.490174568081587,149.8034913616316,10
1815,7.486047750137741,149.72095500275472,10
1816,7.481925477147578,149.6385095429514,10
1817,7.477807741607046,149.5561548321408,10
1818,7.473694536028603,149.47389072057192,10
1819,7.469585852941178,149.39171705882342,10
1820,7.465481684890112,149.3096336978021,10
1821,7.461382024437119,149.22764048874228,10
1822,7.457286864160265,149.14573728320516,10
1823,7.4531961966538685,149.06392393307723,10
1824,7.449110014528509,148.98220029057003,10
1825,7.445028310410957,148.900566208219,10
1826,7.440951076944144,148.8190215388827,10
1827,7.436878306787084,148.73756613574156,10
1828,7.432809992614876,148.6561998522974,10
1829,7.428746127118644,148.57492254237275,10
1830,7.4246867030054675,148.4937340601092,10
1831,7.420631712998362,148.4126342599671,10
1832,7.416581149836247,148.33162299672483,10
1833,7.412535006273867,148.25070012547718,10
1834,7.408493275081789,148.16986550163566,10
1835,7.404455949046319,148.08911898092626,10
1836,7.400423020969498,148.00846041938982,10
1837,7.396394483669023,147.92788967338032,10
1838,7.392370329978238,147.84740659956466,10
1839,7.388350552746059,147.76701105492106,10
1840,7.384335144836955,147.68670289673898,10
1841,7.380324099130906,147.606481982618,10
