samples,EENS_kwh,CVaR95_kwh
1527,35.6560868143855,713.12173628771
1528,35.63275167903578,712.6550335807153
1529,35.60944706708088,712.1889413416175
1530,35.586172918671025,711.7234583734204
1531,35.56292917411278,711.2585834822555
1532,35.53971577386858,710.7943154773715
1533,35.51653265855621,710.330653171124
1534,35.49337976894828,709.8675953789656
1535,35.47025704597177,709.4051409194353
1536,35.44716443070747,708.9432886141491
1537,35.424101864389506,708.4820372877899
1538,35.401069288404855,708.0213857680969
1539,35.37806664429283,707.5613328858565
1540,35.355093873744586,707.1018774748917
1541,35.332150918602636,706.6430183720526
1542,35.30923772086035,706.1847544172069
1543,35.28635422266148,705.7270844532295
1544,35.26350036629965,705.270007325993
1545,35.2406760942179,704.813521884358
1546,35.217881349008195,704.3576269801637
1547,35.1951160734109,703.9023214682179
1548,35.17238021031439,703.4476042062876
1549,35.14967370275446,702.9934740550892
1550,35.12699649391398,702.5399298782795
1551,35.10434852712228,702.0869705424456
1552,35.08172974585481,701.634594917096
1553,35.05914009373256,701.1828018746511
1554,35.03657951452166,700.7315902904331
1555,35.014047952132906,700.280959042658
1556,34.99154535062125,699.8309070124249
1557,34.9690716541854,699.3814330837077
1558,34.946626807167306,698.932536143346
1559,34.93224047393628,698.6448094787256
1560,34.90984801209402,698.1969602418802
1561,34.887484240145206,697.749684802904
1562,34.86514910298762,697.3029820597523
1563,34.842842545660055,696.856850913201
1564,34.82056451334186,696.4112902668371
1565,34.7983149513525,695.96629902705
1566,34.77609380515113,695.5218761030224
1567,34.7539010203361,695.0780204067219
1568,34.73173654264456,694.634730852891
1569,34.70960031795199,694.1920063590396
1570,34.68749229227176,693.7498458454352
1571,34.66541241175472,693.3082482350942
1572,34.64336062268872,692.8672124537742
1573,34.6213368714982,692.4267374299639
1574,34.59934110474375,691.9868220948749
1575,34.57737326912169,691.5474653824338
1576,34.555433311463624,691.1086662292722
1577,34.648727266243924,692.9745453248784
1578,34.62676989788762,692.5353979577523
1579,34.60484034127085,692.0968068254168
1580,34.5829385435865,691.6587708717299
1581,34.561064452161084,691.2212890432214
1582,34.53921801445428,690.7843602890854
1583,34.51739917805854,690.3479835611706
1584,34.49560789069866,689.912157813973
1585,34.47384410023134,689.4768820046266
1586,34.45210775464481,689.042155092896
1587,34.43039880205839,688.6079760411677
1588,34.408717190722086,688.1743438144415
1589,34.387062869016155,687.741257380323
1590,35.25366010406709,705.0732020813417
1591,35.23150192675467,704.6300385350931
1592,36.71256777564908,734.2513555129815
1593,36.689521593743464,733.7904318748692
1594,36.66650432800084,733.3300865600168
1595,36.64351592403344,732.8703184806687
1596,36.62055632758981,732.4111265517961
1597,36.59762548455437,731.9525096910874
1598,36.57472334094702,731.4944668189403
1599,36.641265449899244,732.8253089979848
1600,36.61836465899305,732.3672931798612
1601,36.59549247619543,731.9098495239086
1602,36.57264884793314,731.4529769586628
1603,36.54983372076662,730.9966744153323
1604,36.52704704138958,730.5409408277917
1605,36.50428875662859,730.0857751325719
1606,36.481558813442646,729.6311762688529
1607,36.45885715892277,729.1771431784554
1608,36.4361837402916,728.7236748058319
1609,36.413538504902974,728.2707700980595
1610,36.390921400241545,727.818428004831
1611,36.368332373922335,727.3666474784468
1612,36.345771373690376,726.9154274738075
1613,36.323238347420265,726.4647669484053
1614,36.30073324311579,726.014664862316
1615,37.99278542059168,759.8557084118336
1616,37.969275033573986,759.3855006714796
1617,37.945793725575484,758.9158745115096
1618,37.937755534150526,758.7551106830106
1619,37.91432270182554,758.2864540365109
1620,37.89091879892318,757.8183759784637
1621,37.867543771903485,757.3508754380698
1622,37.844197567358535,756.8839513471709
1623,37.82088013201204,756.4176026402411
1624,37.79759141271893,755.9518282543788
1625,37.774331356464955,755.4866271292992
1626,37.751099910366264,755.0219982073254
1627,37.72789702166905,754.5579404333812
1628,37.70472263774911,754.0944527549823
1629,37.68157670611145,753.6315341222291
1630,37.658459174389904,753.1691834877984
1631,37.635369990346746,752.7073998069351
1632,37.61230910187228,752.2461820374456
1633,37.589276456984415,751.7855291396884
1634,37.56627200382837,751.3254400765675
1635,37.54329569067618,750.8659138135237
1636,37.52034746592638,750.4069493185275
1637,37.49742727810358,749.9485455620716
1638,37.47453507585809,749.4907015171618
1639,37.45167080796556,749.0334161593113
1640,37.428834423326556,748.5766884665312
1641,37.40602587096621,748.1205174193242
1642,37.38324510003383,747.6649020006766
1643,37.36049205980253,747.2098411960507
1644,37.337766699668826,746.7553339933767
1645,37.315068969152314,746.3013793830463
1646,37.29239881789523,745.8479763579047
1647,37.26975619566215,745.395123913243
1648,37.247141052339536,744.9428210467908
1649,37.22455333793545,744.491066758709
1650,37.20199300257912,744.0398600515825
1651,37.17945999652063,743.5891999304125
1652,37.156954270130484,743.1390854026097
1653,37.134475773899304,742.6895154779862
1654,37.11485396266962,742.2970792533924
1655,37.092428069036586,741.8485613807318
1656,37.07002925981616,741.400585196323
1657,37.04765748597197,740.9531497194394
1658,37.02531269858598,740.5062539717195
1659,37.00299484885808,740.0598969771615
1660,36.98352316521419,739.6704633042838
1661,36.96125734753495,739.2251469506989
1662,36.93901832386014,738.7803664772027
1663,36.916806045854216,738.3361209170841
1664,36.89462046529781,737.8924093059562
1665,36.87246153408742,737.4492306817484
1666,36.850329204235024,737.0065840847004
1667,36.82822342786776,736.5644685573551
1668,36.80614415722755,736.122883144551
1669,36.78409134467079,735.6818268934159
1670,36.762064942668,735.2412988533599
1671,36.74006490380344,734.8012980760687
1672,36.718091180774856,734.361823615497
1673,36.69614372639304,733.9228745278607
1674,36.674222493581574,733.4844498716315
1675,36.65232743537645,733.046548707529
1676,36.63045850492575,732.6091700985149
1677,36.6086156554893,732.1723131097859
1678,36.586798840438355,731.735976808767
1679,36.565008013255245,731.3001602651049
1680,36.54324312753307,730.8648625506614
1681,36.521504136975345,730.4300827395068
1682,36.49979099539569,729.9958199079138
1683,36.4781036567175,729.5620731343499
1684,36.45644207497361,729.1288414994722
1685,36.434806204305964,728.6961240861193
1686,36.413195998965335,728.2639199793066
1687,36.39161141331094,727.8322282662187
1688,36.37005240181016,727.4010480362032
1689,36.34851891903822,726.9703783807644
1690,36.327010919677846,726.5402183935569
1691,36.82260963855707,736.4521927711413
1692,36.80084686690308,736.0169373380614
1693,36.77910980437094,735.5821960874188
1694,36.75739840543093,735.1479681086187
1695,36.73571262466077,734.7142524932154
1696,36.71405241674528,734.2810483349056
1697,36.69241773647614,733.8483547295226
1698,38.060016430467215,761.2003286093443
1699,38.0376150082009,760.752300164018
1700,38.01523994054902,760.3047988109804
1701,37.99289118103077,759.8578236206152
1702,37.97056868327458,759.4113736654915
1703,37.94827240101781,758.9654480203562
1704,37.92600228810642,758.5200457621283
1705,37.90375829849462,758.0751659698925
1706,37.88154038624463,757.6308077248924
1707,37.86634909134935,757.3269818269869
1708,37.844179097736145,756.8835819547228
1709,37.82203504911254,756.4407009822507
1710,37.79991689996101,755.9983379992202
1711,37.777824604870446,755.5564920974089
1712,37.75575811853582,755.1151623707165
1713,37.73371739575793,754.6743479151585
1714,37.71170239144302,754.2340478288603
1715,37.68971306060253,753.7942612120505
1716,37.66774935835276,753.354987167055
1717,37.64581123991458,752.9162247982915
1718,37.623898660613115,752.4779732122622
1719,37.60201157587745,752.0402315175489
1720,37.58014994124031,751.6029988248061
1721,37.558313712337785,751.1662742467556
1722,37.53650284490902,750.7300568981804
1723,37.5147172947959,750.2943458959179
1724,37.49295701794277,749.8591403588554
1725,37.47122197039614,749.4244394079227
1726,37.44951210830436,748.9902421660872
1727,37.42782738791739,748.5565477583477
1728,37.40616776558642,748.1233553117283
1729,37.38453319776364,747.6906639552727
1730,37.36292364100193,747.2584728200385
1731,37.341339051954556,746.826781039091
1732,37.3197793873749,746.395587747498
1733,37.29824460411618,745.9648920823234
1734,37.2767346591311,745.534693182622
1735,37.25524950947166,745.1049901894332
1736,37.23378911228879,744.6757822457756
1737,37.21235342483209,744.2470684966416
1738,37.19094240444956,743.8188480889911
1739,37.16955600858731,743.3911201717461
1740,37.14819419478927,742.9638838957854
1741,37.126856920696916,742.5371384139382
1742,37.105544144048984,742.1108828809796
1743,37.0842558226812,741.685116453624
1744,37.062991914525995,741.2598382905198
1745,37.04175237761223,740.8350475522445
1746,37.02053717006491,740.4107434012981
1747,36.99934625010494,739.9869250020987
1748,36.97817957604882,739.5635915209763
1749,36.95703710630837,739.1407421261673
1750,36.93591879939048,738.7183759878095
1751,36.91482461389682,738.2964922779363
1752,36.89375450852359,737.8750901704717
1753,36.87270844206123,737.4541688412245
1754,36.851686373394145,737.033727467883
1755,36.83068826150048,736.6137652300094
1756,36.809714065451786,736.1942813090355
1757,36.788763744412826,735.7752748882564
1758,36.76783725764126,735.3567451528252
1759,36.75238842082623,735.0477684165245
1760,36.73150638195076,734.6301276390151
1761,36.71064805918985,734.212961183797
1762,36.689813412164206,733.7962682432841
1763,36.66900240058612,733.3800480117224
1764,36.64821498425926,732.9642996851851
1765,36.62745112307837,732.5490224615675
1766,36.606710777029065,732.1342155405813
1767,36.58599390618751,731.7198781237502
1768,36.56530047072021,731.3060094144041
1769,36.544630430883736,730.8926086176747
1770,36.52398374702448,730.4796749404896
1771,36.68700427195558,733.7400854391115
1772,36.6663005449398,733.326010898796
1773,36.645620172382024,732.9124034476404
1774,36.624963114787676,732.4992622957534
1775,36.60432933275117,732.0865866550233
1776,36.58371878695571,731.6743757391139
1777,36.56313143817295,731.2626287634588
1778,36.54256724726284,730.8513449452566
1779,36.522026175173316,730.4405235034662
1780,36.50150818294007,730.0301636588014
1781,36.48101323168632,729.6202646337262
1782,36.46054128262252,729.2108256524502
1783,36.44009229704618,728.8018459409234
1784,36.419666236341556,728.393324726831
1785,36.39926306197946,727.985261239589
1786,36.37888273551698,727.5776547103395
1787,36.35852521859728,727.1705043719454
1788,36.33819047294929,726.7638094589856
1789,36.317878460387554,726.357569207751
1790,36.297589142811916,725.9517828562383
1791,36.27732248220733,725.5464496441465
1792,36.2570784406436,725.1415688128718
1793,36.23685698027514,724.7371396055028
1794,36.216658063340766,724.3331612668152
1795,36.19648165216341,723.9296330432683
1796,36.17632770914996,723.5265541829991
1797,36.156196196790944,723.1239239358188
1798,36.13608707766036,722.7217415532072
1799,36.116000314415416,722.3200062883082
1800,36.09593586979629,721.9187173959258
1801,36.07589370662595,721.5178741325187
1802,36.05587378780984,721.1174757561967
1803,36.03587607633573,720.7175215267146
1804,36.01590053527347,720.3180107054692
1805,35.9959471277747,719.9189425554939
1806,35.97601581707272,719.5203163414542
1807,35.9561065664822,719.1221313296438
1808,35.93621933939897,718.7243867879793
1809,35.916354099299795,718.3270819859958
1810,35.896510809742175,717.9302161948434
1811,35.87668943436407,717.5337886872812
1812,35.85688993688374,717.1377987376746
1813,35.837112281099465,716.7422456219892
1814,35.817356430889376,716.3471286177875
1815,35.7976223502112,715.9524470042239
1816,35.77791000310206,715.5582000620409
1817,35.75821935367822,715.1643870735643
1818,35.738550366134945,714.7710073226988
1819,35.718903004746196,714.3780600949239
1820,35.69927723386447,713.9855446772892
1821,35.67967301792056,713.593460358411
1822,35.66009032142335,713.2018064284667
1823,35.64052910895959,712.8105821791917
1824,35.62098934519371,712.4197869038742
1825,35.60147099486758,712.0294198973515
1826,35.581974022800296,711.6394804560057
1827,35.566738496059116,711.3347699211822
1828,35.54728185574398,710.9456371148796
1829,35.53309161596501,710.6618323193001
1830,35.51367462601093,710.2734925202185
1831,35.494278845221196,709.8855769044237
1832,35.47490423886463,709.4980847772924
1833,35.455550772285875,709.1110154457173
1834,35.43621841090513,708.7243682181024
1835,35.416907120217985,708.3381424043596
1836,35.39761686579521,707.9523373159041
1837,35.37834761328253,707.5669522656505
1838,35.768862658106634,715.3772531621327
1839,35.74941248809135,714.988249761827
1840,35.72998345956521,714.5996691913043
1841,35.71057553807713,714.2115107615425
1842,35.69118868925081,713.8237737850161
1843,35.67182287878459,713.4364575756917
1844,35.65247807245119,713.0495614490238
1845,35.63315423609756,712.6630847219511
1846,35.61385133564463,712.2770267128926
1847,35.594569337087165,711.8913867417432
1848,35.5753082064935,711.5061641298701
1849,35.5560679100054,711.121358200108
1850,35.53684841383784,710.7369682767567
1851,35.517649684278766,710.3529936855753
1852,35.49847168768898,709.9694337537795
1853,35.479314390501884,709.5862878100377
1854,35.4601777592233,709.2035551844659
1855,35.44106176043126,708.8212352086252
1856,35.42196636077586,708.4393272155171
1857,35.402891526979,708.0578305395799
1858,35.38383722583423,707.6767445166845
1859,35.364803424206556,707.2960684841312
1860,35.35919869118279,707.1839738236558
1861,35.34019858441698,706.8039716883395
1862,35.321218885929106,706.424377718582
1863,35.30225956285561,706.0451912571122
1864,35.283320582403434,705.6664116480686
1865,35.264401911849866,705.2880382369973
1866,35.245503518542336,704.9100703708466
1867,35.22662536989823,704.5325073979645
1868,35.20776743340471,704.1553486680941
1869,35.188929676618514,703.7785935323702
1870,35.170112067165775,703.4022413433155
1871,35.151314572741846,703.0262914548368
1872,35.13253716111111,702.6507432222221
1873,35.11377980010678,702.2755960021356
1874,35.09504245763073,701.9008491526147
1875,35.07632510165333,701.5265020330667
1876,35.05762770021322,701.1525540042643
1877,35.03895022141715,700.779004428343
1878,35.02029263343983,700.4058526687965
1879,35.00165490452368,700.0330980904736
1880,34.98303700297872,699.6607400595744
1881,34.96443889718235,699.2887779436469
1882,34.945860555579166,698.9172111115834
1883,34.92730194668083,698.5460389336165
1884,34.90876303906582,698.1752607813163
1885,34.890243801379306,697.8048760275861
1886,34.87174420233298,697.4348840466595
1887,34.85326421070482,697.0652842140963
1888,34.83480379533898,696.6960759067796
1889,34.816362925145576,696.3272585029115
1890,34.79794156910053,695.9588313820105
1891,34.77953969624537,695.5907939249073
1892,34.761157275687104,695.223145513742
1893,34.74279427659799,694.8558855319598
1894,34.72445066821542,694.4890133643083
1895,34.70612641984169,694.1225283968338
1896,34.68782150084388,693.7564300168775
1897,34.66953588065366,693.3907176130732
1898,34.65126952876712,693.0253905753424
1899,34.633670124065304,692.673402481306
1900,34.615441876631586,692.3088375326316
1901,34.5972328067333,691.9446561346659
1902,34.57904288412198,691.5808576824395
1903,34.56087207861272,691.2174415722544
1904,34.54272036008404,690.8544072016807
1905,34.524587698477696,690.4917539695539
1906,34.506474063798535,690.1294812759706
1907,34.48837942611432,689.7675885222864
1908,34.47030375555556,689.4060751111111
1909,34.452247022315355,689.044940446307
1910,34.43420919664922,688.6841839329844
1911,34.41619024887494,688.3238049774986
1912,34.39819014937239,687.9638029874477
1913,34.38020886858338,687.6041773716676
1914,34.362246377011495,687.2449275402299
1915,34.34430264522194,686.8860529044387
1916,34.32637764384134,686.5275528768267
1917,34.30847134355765,686.1694268711528
1918,34.29058371511992,685.8116743023984
1919,34.2727147293382,685.454294586764
1920,34.25486435708333,685.0972871416667
1921,34.6369770426861,692.7395408537221
1922,34.618955722684696,692.3791144536942
1923,34.60095314560582,692.0190629121166
1924,34.582969282224525,691.6593856444908
1925,34.565004103376616,691.3000820675327
1926,34.547057579958455,690.9411515991694
1927,34.52912968292682,690.5825936585367
1928,34.51122038329875,690.2244076659753
1929,34.49332965215137,689.8665930430276
1930,34.475457460621755,689.5091492124354
1931,34.457603779906776,689.1520755981358
1932,35.35432517203243,707.0865034406488
1933,35.336035298689424,706.7207059737887
1934,35.31776433938296,706.3552867876596
1935,35.299512264788966,705.9902452957797
1936,35.281279045643934,705.6255809128788
1937,35.26306465274479,705.261293054896
1938,35.24486905694874,704.897381138975
1939,35.2266922291731,704.5338445834624
1940,35.20853414039518,704.170682807904
1941,35.190394761652065,703.8078952330414
1942,35.1722740640405,703.4454812808102
1943,35.15417201871676,703.0834403743353
1944,35.13608859689643,702.7217719379288
1945,35.11802376985432,702.3604753970867
1946,35.09997750892428,701.9995501784858
1947,35.08194978549905,701.6389957099813
1948,35.06394057103011,701.2788114206024
1949,35.04594983702753,700.9189967405508
1950,35.02797755505982,700.5595511011967
1951,35.01002369675379,700.200473935076
1952,34.9920882337944,699.841764675888
1953,34.974171137924564,699.4834227584913
1954,34.95627238094507,699.1254476189015
1955,34.93839193471441,698.7678386942883
1956,34.9205297711486,698.4105954229722
1957,34.902685862221084,698.0537172444218
1958,34.884860179962544,697.697203599251
1959,34.86705269646078,697.3410539292157
1960,34.849263383860546,696.985267677211
1961,34.83149221436342,696.6298442872685
1962,34.81373916022766,696.2747832045533
1963,34.79600419376804,695.920083875361
1964,34.77828728735574,695.5657457471149
1965,34.76058841341815,695.2117682683631
1966,34.74290754443879,694.858150888776
1967,34.72524465295712,694.5048930591427
1968,34.70759971156843,694.1519942313687
1969,34.689972692923654,693.7994538584732
1970,34.67236356972927,693.4472713945856
1971,34.65477231474717,693.0954462949434
1972,34.63719890079446,692.7439780158892
1973,34.61964330074337,692.3928660148675
1974,34.60210548752111,692.0421097504222
1975,34.584585434109705,691.6917086821942
1976,35.18337275592105,703.6674551184211
1977,35.1655764115832,703.3115282316642
1978,35.14779806152679,702.955961230536
1979,35.130037678473975,702.6007535694796
1980,35.11229523520202,702.2459047040405
1981,35.09457070454316,701.8914140908632
1982,35.07686405938446,701.5372811876892
1983,35.05917527266767,701.1835054533536
1984,35.04150431738911,700.8300863477824
1985,35.02385116659949,700.47702333199
1986,35.006215793403825,700.1243158680766
1987,34.98859817096125,699.771963419225
1988,34.970998272484906,699.4199654496982
1989,34.953416071241826,699.0683214248367
1990,34.93585154055276,698.7170308110555
1991,34.91830465379206,698.3660930758414
1992,34.90077538438755,698.0155076877511
1993,35.149940407609975,702.9988081521992
1994,35.13231255384487,702.6462510768973
1995,35.11470237211362,702.2940474422722
1996,35.09710983585505,701.9421967171007
1997,35.07953491856118,701.5906983712234
1998,35.061977593777115,701.2395518755421
1999,35.04443783510089,700.8887567020176
2000,35.02691561618334,700.5383123236666
